origen,destino,costo,FECHA HORA salida,Fecha hora llegada
YCD,YYC,785,02/10/2016 11:55:00,02/10/2016 16:43:00
YCD,YYC,975,02/10/2016 12:43:00,03/10/2016 00:43:00
YCD,YYC,380,02/10/2016 19:27:00,03/10/2016 00:15:00
YCD,YYC,780,02/10/2016 21:00:00,03/10/2016 13:48:00
YCD,YYC,518,03/10/2016 20:01:00,04/10/2016 12:49:00
YCD,YYC,615,03/10/2016 22:10:00,04/10/2016 02:58:00
YCD,YYC,502,04/10/2016 07:10:00,04/10/2016 21:34:00
YCG,YVR,107,01/10/2016 12:53:00,02/10/2016 00:53:00
YCG,YVR,230,01/10/2016 14:48:00,02/10/2016 10:00:00
YCG,YVR,986,01/10/2016 14:51:00,02/10/2016 07:39:00
YCG,YVR,637,01/10/2016 21:40:00,02/10/2016 04:52:00
YCG,YVR,413,02/10/2016 06:52:00,02/10/2016 21:16:00
YCG,YVR,839,02/10/2016 19:32:00,03/10/2016 05:08:00
YCG,YVR,506,02/10/2016 20:54:00,03/10/2016 08:54:00
YCG,YVR,946,03/10/2016 03:28:00,03/10/2016 22:40:00
YCG,YVR,506,03/10/2016 22:50:00,04/10/2016 08:26:00
YCG,YVR,547,04/10/2016 02:28:00,04/10/2016 16:52:00
YCG,YVR,824,04/10/2016 08:37:00,04/10/2016 11:01:00
YCG,YYC,596,01/10/2016 00:55:00,01/10/2016 12:55:00
YCG,YYC,724,01/10/2016 01:17:00,01/10/2016 03:41:00
YCG,YYC,435,01/10/2016 12:59:00,01/10/2016 17:47:00
YCG,YYC,456,01/10/2016 17:54:00,02/10/2016 05:54:00
YCG,YYC,747,02/10/2016 01:59:00,02/10/2016 16:23:00
YCG,YYC,954,02/10/2016 08:26:00,02/10/2016 20:26:00
YCG,YYC,917,02/10/2016 15:14:00,03/10/2016 00:50:00
YCG,YYC,512,03/10/2016 10:41:00,03/10/2016 15:29:00
YCG,YYC,851,03/10/2016 12:05:00,03/10/2016 16:53:00
YCG,YYC,586,03/10/2016 12:48:00,04/10/2016 00:48:00
YCG,YYC,776,03/10/2016 16:28:00,03/10/2016 21:16:00
YCL,YHZ,714,01/10/2016 00:07:00,01/10/2016 16:55:00
YCL,YHZ,669,02/10/2016 05:40:00,02/10/2016 15:16:00
YCL,YHZ,969,02/10/2016 12:11:00,02/10/2016 19:23:00
YCL,YHZ,694,02/10/2016 20:38:00,03/10/2016 13:26:00
YCL,YHZ,366,03/10/2016 07:51:00,03/10/2016 22:15:00
YCL,YHZ,442,03/10/2016 09:58:00,04/10/2016 00:22:00
YCL,YHZ,480,03/10/2016 10:39:00,03/10/2016 13:03:00
YCL,YHZ,834,03/10/2016 14:02:00,04/10/2016 09:14:00
YCL,YHZ,965,03/10/2016 15:59:00,03/10/2016 18:23:00
YCL,YHZ,806,04/10/2016 02:58:00,04/10/2016 07:46:00
YCL,YHZ,754,04/10/2016 06:32:00,04/10/2016 23:20:00
YCL,YWK,415,01/10/2016 08:10:00,01/10/2016 10:34:00
YCL,YWK,140,01/10/2016 13:54:00,02/10/2016 04:18:00
YCL,YWK,540,01/10/2016 21:00:00,02/10/2016 04:12:00
YCL,YWK,993,02/10/2016 00:45:00,02/10/2016 07:57:00
YCL,YWK,554,02/10/2016 16:04:00,03/10/2016 01:40:00
YCL,YWK,360,03/10/2016 06:53:00,03/10/2016 09:17:00
YCL,YWK,845,03/10/2016 11:40:00,03/10/2016 16:28:00
YCL,YWK,753,03/10/2016 13:28:00,04/10/2016 06:16:00
YCL,YWK,230,03/10/2016 16:35:00,04/10/2016 11:47:00
YCL,YWK,524,03/10/2016 18:47:00,03/10/2016 21:11:00
YCL,YWK,962,04/10/2016 03:52:00,04/10/2016 06:16:00
YCO,YCB,938,01/10/2016 04:19:00,01/10/2016 21:07:00
YCO,YCB,598,01/10/2016 04:37:00,01/10/2016 14:13:00
YCO,YCB,151,01/10/2016 06:06:00,01/10/2016 13:18:00
YCO,YCB,608,01/10/2016 13:42:00,01/10/2016 23:18:00
YCO,YCB,781,01/10/2016 14:27:00,02/10/2016 07:15:00
YCO,YCB,845,01/10/2016 18:03:00,02/10/2016 08:27:00
YCO,YCB,506,02/10/2016 04:04:00,02/10/2016 08:52:00
YCO,YCB,264,02/10/2016 10:21:00,02/10/2016 15:09:00
YCO,YCB,285,02/10/2016 11:48:00,03/10/2016 02:12:00
YCO,YCB,836,02/10/2016 18:25:00,03/10/2016 08:49:00
YCO,YCB,224,02/10/2016 19:45:00,03/10/2016 00:33:00
YCO,YCB,702,03/10/2016 00:00:00,03/10/2016 04:48:00
YCO,YCB,430,03/10/2016 05:50:00,03/10/2016 20:14:00
YCO,YCB,813,03/10/2016 06:36:00,03/10/2016 23:24:00
YCO,YCB,601,03/10/2016 16:47:00,03/10/2016 19:11:00
YCO,YCB,666,03/10/2016 18:13:00,04/10/2016 08:37:00
YCO,YCB,777,03/10/2016 21:25:00,04/10/2016 11:49:00
YCO,YCB,845,03/10/2016 22:55:00,04/10/2016 06:07:00
YCO,YCB,161,04/10/2016 08:38:00,04/10/2016 11:02:00
YCO,YCB,981,04/10/2016 10:13:00,05/10/2016 00:37:00
YCO,YCB,195,04/10/2016 17:37:00,05/10/2016 08:01:00
YCO,YCB,773,04/10/2016 22:40:00,05/10/2016 05:52:00
YCO,YHI,163,01/10/2016 02:33:00,01/10/2016 07:21:00
YCO,YHI,593,01/10/2016 05:03:00,01/10/2016 17:03:00
YCO,YHI,858,01/10/2016 08:18:00,01/10/2016 20:18:00
YCO,YHI,328,01/10/2016 08:52:00,01/10/2016 13:40:00
YCO,YHI,912,02/10/2016 01:52:00,02/10/2016 18:40:00
YCO,YHI,233,02/10/2016 05:57:00,02/10/2016 17:57:00
YCO,YHI,450,02/10/2016 12:26:00,02/10/2016 19:38:00
YCO,YHI,353,03/10/2016 01:10:00,03/10/2016 13:10:00
YCO,YHI,289,03/10/2016 05:48:00,03/10/2016 20:12:00
YCO,YHI,933,04/10/2016 05:02:00,04/10/2016 19:26:00
YCO,YHI,547,04/10/2016 23:55:00,05/10/2016 04:43:00
YCO,YZF,486,01/10/2016 03:53:00,01/10/2016 18:17:00
YCO,YZF,426,01/10/2016 04:25:00,01/10/2016 21:13:00
YCO,YZF,844,01/10/2016 08:40:00,01/10/2016 23:04:00
YCO,YZF,490,01/10/2016 12:15:00,02/10/2016 07:27:00
YCO,YZF,280,01/10/2016 14:44:00,01/10/2016 21:56:00
YCO,YZF,945,01/10/2016 19:32:00,02/10/2016 14:44:00
YCO,YZF,366,01/10/2016 22:32:00,02/10/2016 08:08:00
YCO,YZF,953,02/10/2016 03:12:00,02/10/2016 20:00:00
YCO,YZF,516,02/10/2016 03:38:00,02/10/2016 18:02:00
YCO,YZF,802,02/10/2016 04:50:00,02/10/2016 14:26:00
YCO,YZF,198,02/10/2016 08:40:00,03/10/2016 03:52:00
YCO,YZF,275,02/10/2016 10:14:00,02/10/2016 19:50:00
YCO,YZF,582,02/10/2016 11:47:00,03/10/2016 06:59:00
YCO,YZF,828,02/10/2016 14:27:00,03/10/2016 04:51:00
YCO,YZF,699,03/10/2016 01:39:00,03/10/2016 18:27:00
YCO,YZF,730,03/10/2016 14:24:00,03/10/2016 16:48:00
YCO,YZF,977,03/10/2016 17:47:00,04/10/2016 00:59:00
YCO,YZF,862,03/10/2016 19:04:00,04/10/2016 04:40:00
YCO,YZF,563,03/10/2016 20:07:00,04/10/2016 00:55:00
YCO,YZF,680,03/10/2016 22:38:00,04/10/2016 01:02:00
YCO,YZF,648,04/10/2016 05:12:00,04/10/2016 22:00:00
YCO,YZF,205,04/10/2016 09:08:00,04/10/2016 18:44:00
YCY,YFB,655,01/10/2016 03:53:00,01/10/2016 06:17:00
YCY,YFB,694,01/10/2016 06:14:00,01/10/2016 08:38:00
YCY,YFB,563,01/10/2016 07:24:00,02/10/2016 00:12:00
YCY,YFB,988,01/10/2016 09:33:00,01/10/2016 11:57:00
YCY,YFB,947,01/10/2016 12:25:00,01/10/2016 14:49:00
YCY,YFB,641,01/10/2016 13:15:00,02/10/2016 06:03:00
YCY,YFB,538,01/10/2016 18:43:00,01/10/2016 23:31:00
YCY,YFB,766,02/10/2016 03:18:00,02/10/2016 15:18:00
YCY,YFB,917,02/10/2016 03:26:00,02/10/2016 13:02:00
YCY,YFB,875,02/10/2016 07:30:00,02/10/2016 14:42:00
YCY,YFB,727,02/10/2016 08:07:00,03/10/2016 00:55:00
YCY,YFB,893,02/10/2016 13:55:00,02/10/2016 23:31:00
YCY,YFB,272,02/10/2016 19:08:00,03/10/2016 09:32:00
YCY,YFB,975,02/10/2016 22:25:00,03/10/2016 05:37:00
YCY,YFB,559,02/10/2016 23:37:00,03/10/2016 09:13:00
YCY,YFB,980,03/10/2016 01:26:00,03/10/2016 06:14:00
YCY,YFB,723,03/10/2016 02:22:00,03/10/2016 14:22:00
YCY,YFB,398,03/10/2016 02:23:00,03/10/2016 07:11:00
YCY,YFB,574,03/10/2016 17:56:00,03/10/2016 20:20:00
YCY,YFB,541,04/10/2016 04:47:00,04/10/2016 23:59:00
YCY,YFB,230,04/10/2016 15:04:00,05/10/2016 05:28:00
YCY,YFB,791,04/10/2016 22:37:00,05/10/2016 05:49:00
YCY,YIO,259,01/10/2016 09:32:00,01/10/2016 11:56:00
YCY,YIO,785,01/10/2016 10:44:00,02/10/2016 03:32:00
YCY,YIO,512,01/10/2016 11:22:00,01/10/2016 18:34:00
YCY,YIO,350,01/10/2016 15:29:00,01/10/2016 22:41:00
YCY,YIO,133,01/10/2016 23:29:00,02/10/2016 13:53:00
YCY,YIO,881,02/10/2016 04:58:00,02/10/2016 09:46:00
YCY,YIO,550,02/10/2016 07:27:00,03/10/2016 00:15:00
YCY,YIO,367,02/10/2016 17:08:00,03/10/2016 12:20:00
YCY,YIO,998,03/10/2016 00:25:00,03/10/2016 10:01:00
YCY,YIO,308,03/10/2016 10:27:00,04/10/2016 00:51:00
YCY,YIO,103,03/10/2016 10:53:00,03/10/2016 20:29:00
YCY,YIO,469,03/10/2016 13:00:00,04/10/2016 01:00:00
YCY,YIO,856,03/10/2016 18:34:00,03/10/2016 23:22:00
YCY,YIO,230,04/10/2016 05:02:00,05/10/2016 00:14:00
YCY,YIO,145,04/10/2016 08:19:00,04/10/2016 20:19:00
YCY,YIO,611,04/10/2016 16:58:00,05/10/2016 04:58:00
YCY,YIO,447,04/10/2016 18:30:00,05/10/2016 04:06:00
YCY,YIO,673,04/10/2016 20:47:00,05/10/2016 08:47:00
YCY,YIO,977,04/10/2016 22:22:00,05/10/2016 15:10:00
YCY,YIO,177,04/10/2016 23:00:00,05/10/2016 08:36:00
YCY,YIO,636,04/10/2016 23:04:00,05/10/2016 18:16:00
YCY,YIO,530,04/10/2016 23:58:00,05/10/2016 11:58:00
YDF,YHZ,764,01/10/2016 11:25:00,02/10/2016 01:49:00
YDF,YHZ,889,01/10/2016 19:48:00,02/10/2016 07:48:00
YDF,YHZ,947,02/10/2016 12:19:00,03/10/2016 02:43:00
YDF,YHZ,885,02/10/2016 23:22:00,03/10/2016 16:10:00
YDF,YHZ,689,03/10/2016 09:20:00,03/10/2016 14:08:00
YDF,YHZ,902,03/10/2016 10:49:00,04/10/2016 03:37:00
YDF,YHZ,764,04/10/2016 06:43:00,04/10/2016 09:07:00
YDF,YHZ,198,04/10/2016 09:40:00,05/10/2016 02:28:00
YDF,YHZ,545,04/10/2016 14:40:00,05/10/2016 05:04:00
YDF,YHZ,585,04/10/2016 17:37:00,05/10/2016 03:13:00
YDF,YHZ,330,04/10/2016 21:29:00,04/10/2016 23:53:00
YDF,YYR,717,01/10/2016 04:20:00,01/10/2016 21:08:00
YDF,YYR,489,01/10/2016 06:06:00,02/10/2016 01:18:00
YDF,YYR,433,01/10/2016 06:14:00,01/10/2016 08:38:00
YDF,YYR,704,01/10/2016 06:16:00,01/10/2016 15:52:00
YDF,YYR,385,01/10/2016 13:05:00,02/10/2016 03:29:00
YDF,YYR,520,01/10/2016 14:05:00,02/10/2016 04:29:00
YDF,YYR,935,01/10/2016 18:20:00,02/10/2016 03:56:00
YDF,YYR,600,01/10/2016 19:46:00,02/10/2016 05:22:00
YDF,YYR,143,01/10/2016 20:09:00,02/10/2016 05:45:00
YDF,YYR,435,02/10/2016 10:57:00,03/10/2016 06:09:00
YDF,YYR,384,02/10/2016 12:55:00,02/10/2016 15:19:00
YDF,YYR,827,02/10/2016 18:42:00,03/10/2016 04:18:00
YDF,YYR,817,03/10/2016 00:23:00,03/10/2016 09:59:00
YDF,YYR,348,03/10/2016 04:40:00,03/10/2016 11:52:00
YDF,YYR,675,03/10/2016 11:59:00,03/10/2016 16:47:00
YDF,YYR,494,03/10/2016 20:24:00,04/10/2016 10:48:00
YDF,YYR,770,03/10/2016 22:26:00,04/10/2016 00:50:00
YDF,YYR,672,03/10/2016 22:41:00,04/10/2016 10:41:00
YDF,YYR,721,04/10/2016 02:32:00,04/10/2016 19:20:00
YDF,YYR,499,04/10/2016 15:55:00,04/10/2016 18:19:00
YDF,YYR,284,04/10/2016 22:20:00,05/10/2016 03:08:00
YDF,YYR,892,04/10/2016 22:42:00,05/10/2016 17:54:00
YDF,YYT,830,01/10/2016 00:23:00,01/10/2016 12:23:00
YDF,YYT,769,01/10/2016 02:45:00,01/10/2016 12:21:00
YDF,YYT,662,01/10/2016 07:05:00,02/10/2016 02:17:00
YDF,YYT,768,01/10/2016 07:33:00,01/10/2016 09:57:00
YDF,YYT,369,01/10/2016 07:49:00,01/10/2016 12:37:00
YDF,YYT,408,01/10/2016 08:35:00,01/10/2016 15:47:00
YDF,YYT,469,01/10/2016 11:14:00,01/10/2016 20:50:00
YDF,YYT,341,01/10/2016 22:17:00,02/10/2016 07:53:00
YDF,YYT,831,01/10/2016 23:42:00,02/10/2016 14:06:00
YDF,YYT,777,01/10/2016 23:58:00,02/10/2016 19:10:00
YDF,YYT,943,02/10/2016 02:30:00,02/10/2016 21:42:00
YDF,YYT,932,02/10/2016 13:40:00,02/10/2016 16:04:00
YDF,YYT,159,02/10/2016 14:15:00,02/10/2016 19:03:00
YDF,YYT,358,03/10/2016 02:43:00,03/10/2016 21:55:00
YDF,YYT,704,03/10/2016 06:11:00,03/10/2016 20:35:00
YDF,YYT,832,03/10/2016 11:23:00,04/10/2016 04:11:00
YDF,YYT,283,03/10/2016 14:56:00,03/10/2016 19:44:00
YDF,YYT,977,03/10/2016 18:21:00,03/10/2016 23:09:00
YDF,YYT,924,03/10/2016 23:56:00,04/10/2016 14:20:00
YDF,YYT,844,04/10/2016 07:21:00,04/10/2016 12:09:00
YDF,YYT,814,04/10/2016 07:31:00,04/10/2016 21:55:00
YDF,YYT,896,04/10/2016 17:36:00,05/10/2016 10:24:00
YDF,YYZ,323,01/10/2016 06:36:00,01/10/2016 23:24:00
YDF,YYZ,298,01/10/2016 14:30:00,02/10/2016 09:42:00
YDF,YYZ,656,01/10/2016 16:44:00,02/10/2016 04:44:00
YDF,YYZ,299,01/10/2016 16:48:00,02/10/2016 02:24:00
YDF,YYZ,613,02/10/2016 02:59:00,02/10/2016 12:35:00
YDF,YYZ,656,02/10/2016 10:11:00,03/10/2016 00:35:00
YDF,YYZ,654,02/10/2016 13:57:00,02/10/2016 21:09:00
YDF,YYZ,936,03/10/2016 01:39:00,03/10/2016 13:39:00
YDF,YYZ,826,03/10/2016 03:32:00,03/10/2016 10:44:00
YDF,YYZ,993,03/10/2016 11:07:00,04/10/2016 03:55:00
YDF,YYZ,880,03/10/2016 15:24:00,03/10/2016 17:48:00
YDF,YYZ,487,03/10/2016 16:51:00,04/10/2016 02:27:00
YDF,YYZ,306,03/10/2016 20:00:00,03/10/2016 22:24:00
YDF,YYZ,416,03/10/2016 21:36:00,04/10/2016 02:24:00
YDF,YYZ,553,04/10/2016 00:38:00,04/10/2016 17:26:00
YDF,YYZ,617,04/10/2016 00:49:00,04/10/2016 10:25:00
YDF,YYZ,464,04/10/2016 04:54:00,04/10/2016 12:06:00
YDF,YYZ,566,04/10/2016 05:48:00,04/10/2016 13:00:00
YDF,YYZ,706,04/10/2016 05:51:00,04/10/2016 22:39:00
YDF,YYZ,589,04/10/2016 14:07:00,04/10/2016 23:43:00
YDF,YYZ,339,04/10/2016 15:40:00,05/10/2016 03:40:00
YDF,YYZ,344,04/10/2016 23:19:00,05/10/2016 16:07:00
YDQ,YVR,860,01/10/2016 06:44:00,01/10/2016 09:08:00
YDQ,YVR,612,01/10/2016 17:45:00,02/10/2016 12:57:00
YDQ,YVR,902,02/10/2016 03:19:00,02/10/2016 17:43:00
YDQ,YVR,805,02/10/2016 10:51:00,02/10/2016 15:39:00
YDQ,YVR,302,02/10/2016 13:49:00,03/10/2016 09:01:00
YDQ,YVR,782,02/10/2016 14:45:00,02/10/2016 17:09:00
YDQ,YVR,529,03/10/2016 05:31:00,03/10/2016 10:19:00
YDQ,YVR,991,04/10/2016 08:23:00,04/10/2016 17:59:00
YDQ,YVR,816,04/10/2016 10:34:00,05/10/2016 00:58:00
YDQ,YVR,137,04/10/2016 11:23:00,05/10/2016 04:11:00
YDQ,YVR,846,04/10/2016 13:36:00,05/10/2016 06:24:00
YDQ,YYE,832,01/10/2016 09:56:00,01/10/2016 19:32:00
YDQ,YYE,370,01/10/2016 15:17:00,01/10/2016 17:41:00
YDQ,YYE,473,01/10/2016 18:58:00,01/10/2016 23:46:00
YDQ,YYE,763,01/10/2016 19:30:00,02/10/2016 12:18:00
YDQ,YYE,184,02/10/2016 11:23:00,02/10/2016 18:35:00
YDQ,YYE,108,02/10/2016 18:25:00,03/10/2016 04:01:00
YDQ,YYE,976,02/10/2016 18:32:00,03/10/2016 13:44:00
YDQ,YYE,290,03/10/2016 15:16:00,04/10/2016 03:16:00
YDQ,YYE,445,03/10/2016 22:17:00,04/10/2016 07:53:00
YDQ,YYE,988,03/10/2016 22:34:00,04/10/2016 08:10:00
YDQ,YYE,564,04/10/2016 05:33:00,04/10/2016 19:57:00
YEG,YHM,324,01/10/2016 05:46:00,01/10/2016 12:58:00
YEG,YHM,262,01/10/2016 22:46:00,02/10/2016 15:34:00
YEG,YHM,560,02/10/2016 09:55:00,02/10/2016 17:07:00
YEG,YHM,901,02/10/2016 16:20:00,03/10/2016 09:08:00
YEG,YHM,669,02/10/2016 18:45:00,02/10/2016 23:33:00
YEG,YHM,737,03/10/2016 00:42:00,03/10/2016 10:18:00
YEG,YHM,135,03/10/2016 18:32:00,04/10/2016 06:32:00
YEG,YHM,399,03/10/2016 23:49:00,04/10/2016 09:25:00
YEG,YHM,233,04/10/2016 06:56:00,04/10/2016 18:56:00
YEG,YHM,242,04/10/2016 07:33:00,04/10/2016 21:57:00
YEG,YHM,384,04/10/2016 08:51:00,04/10/2016 11:15:00
YEG,YHY,862,01/10/2016 05:20:00,01/10/2016 17:20:00
YEG,YHY,918,02/10/2016 19:42:00,03/10/2016 12:30:00
YEG,YHY,531,03/10/2016 07:24:00,04/10/2016 02:36:00
YEG,YHY,604,03/10/2016 18:55:00,04/10/2016 09:19:00
YEG,YHY,798,03/10/2016 21:08:00,04/10/2016 16:20:00
YEG,YHY,563,04/10/2016 04:22:00,04/10/2016 06:46:00
YEG,YHY,896,04/10/2016 09:10:00,04/10/2016 16:22:00
YEG,YHY,348,04/10/2016 12:00:00,05/10/2016 00:00:00
YEG,YHY,733,04/10/2016 16:12:00,05/10/2016 01:48:00
YEG,YHY,388,04/10/2016 18:45:00,05/10/2016 11:33:00
YEG,YHY,681,04/10/2016 19:40:00,04/10/2016 22:04:00
YEG,YLW,451,01/10/2016 16:02:00,02/10/2016 04:02:00
YEG,YLW,629,02/10/2016 03:39:00,02/10/2016 10:51:00
YEG,YLW,103,02/10/2016 20:09:00,02/10/2016 22:33:00
YEG,YLW,899,02/10/2016 23:11:00,03/10/2016 03:59:00
YEG,YLW,467,03/10/2016 00:30:00,03/10/2016 17:18:00
YEG,YLW,421,03/10/2016 02:52:00,03/10/2016 19:40:00
YEG,YLW,816,03/10/2016 09:16:00,03/10/2016 11:40:00
YEG,YLW,443,03/10/2016 12:56:00,04/10/2016 03:20:00
YEG,YLW,149,04/10/2016 14:14:00,05/10/2016 04:38:00
YEG,YLW,245,04/10/2016 15:38:00,05/10/2016 06:02:00
YEG,YLW,204,04/10/2016 16:34:00,05/10/2016 04:34:00
YEG,YMM,458,01/10/2016 04:21:00,01/10/2016 06:45:00
YEG,YMM,520,01/10/2016 04:37:00,01/10/2016 11:49:00
YEG,YMM,345,01/10/2016 05:51:00,01/10/2016 13:03:00
YEG,YMM,897,01/10/2016 07:07:00,01/10/2016 09:31:00
YEG,YMM,387,01/10/2016 08:36:00,01/10/2016 18:12:00
YEG,YMM,641,01/10/2016 10:35:00,01/10/2016 12:59:00
YEG,YMM,911,01/10/2016 12:52:00,02/10/2016 05:40:00
YEG,YMM,252,01/10/2016 17:24:00,02/10/2016 03:00:00
YEG,YMM,148,01/10/2016 20:20:00,02/10/2016 01:08:00
YEG,YMM,137,01/10/2016 20:29:00,02/10/2016 08:29:00
YEG,YMM,746,02/10/2016 02:24:00,02/10/2016 09:36:00
YEG,YMM,935,02/10/2016 03:38:00,02/10/2016 10:50:00
YEG,YMM,757,02/10/2016 03:52:00,02/10/2016 20:40:00
YEG,YMM,853,02/10/2016 04:09:00,02/10/2016 20:57:00
YEG,YMM,962,02/10/2016 09:20:00,02/10/2016 11:44:00
YEG,YMM,860,02/10/2016 10:03:00,02/10/2016 14:51:00
YEG,YMM,188,02/10/2016 13:37:00,03/10/2016 08:49:00
YEG,YMM,495,02/10/2016 17:18:00,03/10/2016 05:18:00
YEG,YMM,999,02/10/2016 23:57:00,03/10/2016 14:21:00
YEG,YMM,914,03/10/2016 00:30:00,03/10/2016 17:18:00
YEG,YMM,349,03/10/2016 01:15:00,03/10/2016 18:03:00
YEG,YMM,475,03/10/2016 05:20:00,03/10/2016 10:08:00
YEG,YMM,644,03/10/2016 05:27:00,03/10/2016 17:27:00
YEG,YMM,313,03/10/2016 05:45:00,03/10/2016 08:09:00
YEG,YMM,702,03/10/2016 06:23:00,04/10/2016 01:35:00
YEG,YMM,882,03/10/2016 11:24:00,03/10/2016 16:12:00
YEG,YMM,844,03/10/2016 11:43:00,03/10/2016 21:19:00
YEG,YMM,190,03/10/2016 12:01:00,04/10/2016 07:13:00
YEG,YMM,251,03/10/2016 15:03:00,04/10/2016 03:03:00
YEG,YMM,940,03/10/2016 16:07:00,04/10/2016 06:31:00
YEG,YMM,957,03/10/2016 19:08:00,04/10/2016 11:56:00
YEG,YMM,471,03/10/2016 19:51:00,04/10/2016 07:51:00
YEG,YMM,365,03/10/2016 23:15:00,04/10/2016 01:39:00
YEG,YMM,516,04/10/2016 02:29:00,04/10/2016 07:17:00
YEG,YMM,573,04/10/2016 02:44:00,04/10/2016 19:32:00
YEG,YMM,633,04/10/2016 02:58:00,04/10/2016 14:58:00
YEG,YMM,846,04/10/2016 05:09:00,04/10/2016 07:33:00
YEG,YMM,598,04/10/2016 06:37:00,04/10/2016 16:13:00
YEG,YMM,123,04/10/2016 07:03:00,04/10/2016 16:39:00
YEG,YMM,871,04/10/2016 11:40:00,04/10/2016 18:52:00
YEG,YMM,541,04/10/2016 13:32:00,04/10/2016 20:44:00
YEG,YMM,724,04/10/2016 15:58:00,05/10/2016 01:34:00
YEG,YMM,935,04/10/2016 17:47:00,05/10/2016 08:11:00
YEG,YMM,174,04/10/2016 21:39:00,05/10/2016 02:27:00
YEG,YOJ,402,01/10/2016 02:35:00,01/10/2016 04:59:00
YEG,YOJ,332,01/10/2016 15:46:00,01/10/2016 22:58:00
YEG,YOJ,888,01/10/2016 21:21:00,02/10/2016 14:09:00
YEG,YOJ,734,03/10/2016 03:25:00,03/10/2016 05:49:00
YEG,YOJ,726,03/10/2016 21:45:00,04/10/2016 09:45:00
YEG,YOJ,473,04/10/2016 00:13:00,04/10/2016 09:49:00
YEG,YOJ,522,04/10/2016 05:42:00,04/10/2016 08:06:00
YEG,YOJ,147,04/10/2016 08:25:00,04/10/2016 22:49:00
YEG,YOJ,871,04/10/2016 09:17:00,05/10/2016 02:05:00
YEG,YOJ,459,04/10/2016 10:59:00,05/10/2016 06:11:00
YEG,YOJ,198,04/10/2016 17:12:00,05/10/2016 02:48:00
YEG,YOP,844,02/10/2016 01:24:00,02/10/2016 13:24:00
YEG,YOP,918,03/10/2016 10:33:00,03/10/2016 12:57:00
YEG,YOP,148,03/10/2016 17:12:00,03/10/2016 19:36:00
YEG,YOP,643,03/10/2016 19:00:00,03/10/2016 23:48:00
YEG,YOP,386,03/10/2016 21:23:00,04/10/2016 16:35:00
YEG,YOP,226,04/10/2016 01:14:00,04/10/2016 03:38:00
YEG,YOP,283,04/10/2016 03:03:00,04/10/2016 17:27:00
YEG,YOP,269,04/10/2016 06:21:00,04/10/2016 11:09:00
YEG,YOP,995,04/10/2016 13:21:00,04/10/2016 22:57:00
YEG,YOP,338,04/10/2016 13:51:00,05/10/2016 09:03:00
YEG,YOP,878,04/10/2016 22:08:00,05/10/2016 17:20:00
YEG,YOW,165,01/10/2016 03:57:00,01/10/2016 06:21:00
YEG,YOW,723,01/10/2016 15:49:00,01/10/2016 20:37:00
YEG,YOW,858,01/10/2016 19:32:00,02/10/2016 00:20:00
YEG,YOW,395,01/10/2016 20:13:00,01/10/2016 22:37:00
YEG,YOW,268,02/10/2016 01:14:00,02/10/2016 15:38:00
YEG,YOW,473,02/10/2016 09:02:00,02/10/2016 13:50:00
YEG,YOW,224,02/10/2016 11:23:00,02/10/2016 16:11:00
YEG,YOW,367,02/10/2016 12:16:00,02/10/2016 17:04:00
YEG,YOW,687,02/10/2016 16:10:00,02/10/2016 18:34:00
YEG,YOW,244,02/10/2016 22:57:00,03/10/2016 18:09:00
YEG,YOW,417,03/10/2016 00:40:00,03/10/2016 05:28:00
YEG,YOW,613,03/10/2016 00:48:00,03/10/2016 10:24:00
YEG,YOW,171,03/10/2016 01:38:00,03/10/2016 08:50:00
YEG,YOW,323,03/10/2016 06:16:00,03/10/2016 15:52:00
YEG,YOW,857,03/10/2016 10:09:00,04/10/2016 00:33:00
YEG,YOW,375,03/10/2016 11:13:00,03/10/2016 16:01:00
YEG,YOW,633,03/10/2016 11:49:00,03/10/2016 16:37:00
YEG,YOW,268,03/10/2016 16:46:00,04/10/2016 09:34:00
YEG,YOW,220,04/10/2016 07:09:00,04/10/2016 16:45:00
YEG,YOW,631,04/10/2016 13:19:00,04/10/2016 15:43:00
YEG,YOW,914,04/10/2016 13:27:00,05/10/2016 06:15:00
YEG,YOW,905,04/10/2016 20:57:00,05/10/2016 01:45:00
YEG,YQQ,931,01/10/2016 06:23:00,01/10/2016 18:23:00
YEG,YQQ,466,01/10/2016 22:44:00,02/10/2016 05:56:00
YEG,YQQ,228,01/10/2016 23:58:00,02/10/2016 07:10:00
YEG,YQQ,977,02/10/2016 15:14:00,03/10/2016 05:38:00
YEG,YQQ,223,02/10/2016 23:54:00,03/10/2016 04:42:00
YEG,YQQ,610,03/10/2016 00:28:00,03/10/2016 12:28:00
YEG,YQQ,944,03/10/2016 14:40:00,03/10/2016 17:04:00
YEG,YQQ,339,04/10/2016 07:05:00,04/10/2016 21:29:00
YEG,YQQ,572,04/10/2016 08:20:00,04/10/2016 22:44:00
YEG,YQQ,898,04/10/2016 11:02:00,04/10/2016 15:50:00
YEG,YQQ,499,04/10/2016 12:42:00,05/10/2016 00:42:00
YEG,YQR,165,01/10/2016 02:32:00,01/10/2016 14:32:00
YEG,YQR,496,01/10/2016 04:15:00,01/10/2016 18:39:00
YEG,YQR,179,01/10/2016 06:17:00,01/10/2016 13:29:00
YEG,YQR,270,01/10/2016 07:10:00,01/10/2016 09:34:00
